cell_id,group,mode,channel,family,name,control,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean
68#4,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,logit,SBC,bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,-0.06833014637231827,-0.09308695793151855,0.09308695793151855,100.0,-0.010068753560384116,-0.05204156041145325,-0.04509970545768738
68#4,PC_ON,H1_off,probability,SBC,bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,-0.009731640107929707,-0.013323172926902771,0.013323172926902771,100.0,-0.0014383863409360251,-0.007359515875577927,-0.006527600809931755
68#4,PC_ON,H1_off,logit,SBC,control_bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,probability,SBC,control_bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,logit,Hermann,intersection_minus_corridor,,shared_minus_overlapping_pair_trace,-0.0341644212603569,-0.046584129333496094,0.046584129333496094,100.0,-0.005036216576894125,-0.02601456642150879,-0.022585242986679077
68#4,PC_ON,H1_off,probability,Hermann,intersection_minus_corridor,,shared_minus_overlapping_pair_trace,-0.0046364786103367805,-0.00657711923122406,0.00657711923122406,100.0,-0.0006986288229624431,-0.0034918654710054398,-0.003283921629190445
68#4,PC_ON,H1_off,logit,Hermann,control_intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,probability,Hermann,control_intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,logit,White,on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.03418019786477089,0.04657888412475586,0.04657888412475586,100.0,0.005036996205647787,0.02602595090866089,0.02256891131401062
68#4,PC_ON,H1_off,probability,White,on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.0048663001507520676,0.006663158535957336,0.006663158535957336,100.0,0.0007193355758984884,0.003679852932691574,0.003265339881181717
68#4,PC_ON,H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,probability,White,control_on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,logit,White,remote_contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,0.03418019786477089,0.04657888412475586,0.04657888412475586,100.0,0.005036996205647787,0.02602595090866089,0.02256891131401062
68#4,PC_ON,H1_off,probability,White,remote_contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,0.0048663001507520676,0.006663158535957336,0.006663158535957336,100.0,0.0007193355758984884,0.003679852932691574,0.003265339881181717
68#4,PC_ON,H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,probability,White,remote_contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,logit,Hermann,contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,-0.0341644212603569,-0.046584129333496094,0.046584129333496094,100.0,-0.005036216576894125,-0.02601456642150879,-0.022585242986679077
68#4,PC_ON,H1_off,probability,Hermann,contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,-0.0046364786103367805,-0.00657711923122406,0.00657711923122406,100.0,-0.0006986288229624431,-0.0034918654710054398,-0.003283921629190445
68#4,PC_ON,H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,H1_off,probability,Hermann,contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,direct_BC_off,logit,White,remote_contour_rearrangement,False,diagnostic_minus_original,-8.710225301911123e-06,-2.4557113647460938e-05,2.4557113647460938e-05,120.0,-3.4491221110026046e-06,-2.592802047729492e-06,-2.3126602172851562e-05
68#4,PC_ON,direct_BC_off,probability,White,remote_contour_rearrangement,False,diagnostic_minus_original,-1.2199084267194849e-06,-3.4123659133911133e-06,3.4123659133911133e-06,120.0,-4.813075065612793e-07,-3.7066638469696045e-07,-3.213062882423401e-06
68#4,PC_ON,direct_BC_off,logit,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,direct_BC_off,probability,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,direct_BC_off,logit,Hermann,contour_rearrangement,False,diagnostic_minus_original,-3.2186508178710938e-06,-9.059906005859375e-06,9.059906005859375e-06,120.0,-1.2707710266113281e-06,-9.5367431640625e-07,-8.508563041687012e-06
68#4,PC_ON,direct_BC_off,probability,Hermann,contour_rearrangement,False,diagnostic_minus_original,-3.099441414633475e-07,-1.043081283569336e-06,1.043081283569336e-06,133.33331298828125,-1.4940897623697918e-07,-9.96515154838562e-08,-9.331852197647095e-07
68#4,PC_ON,direct_BC_off,logit,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,direct_BC_off,probability,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement,False,diagnostic_minus_original,6.659825430688215e-06,2.384185791015625e-05,2.384185791015625e-05,126.66665649414062,3.830591837565104e-06,2.175569534301758e-06,2.250075340270996e-05
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement,False,previous_diagnostic_minus_original,6.427765038097277e-05,0.00024390220642089844,0.00024390220642089844,120.0,2.5149981180826822e-05,1.1056661605834961e-05,0.00023251771926879883
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-5.7617824495537207e-05,-0.00022077560424804688,0.00022077560424804688,120.0,-2.131938934326172e-05,-8.881092071533203e-06,-0.00021001696586608887
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement,False,diagnostic_minus_original,9.28839028802031e-07,3.3229589462280273e-06,3.3229589462280273e-06,126.66665649414062,5.339582761128744e-07,2.998858690261841e-07,3.1385570764541626e-06
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement,False,previous_diagnostic_minus_original,8.812547093839385e-06,3.342330455780029e-05,3.342330455780029e-05,120.0,3.447333971659343e-06,1.521781086921692e-06,3.186613321304321e-05
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-7.883707439759746e-06,-3.0219554901123047e-05,3.0219554901123047e-05,120.0,-2.9133756955464683e-06,-1.2218952178955078e-06,-2.872757613658905e-05
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement,False,diagnostic_minus_original,1.978874252017704e-06,7.033348083496094e-06,7.033348083496094e-06,133.33331298828125,1.1181831359863282e-06,6.705522537231445e-07,6.601214408874512e-06
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement,False,previous_diagnostic_minus_original,1.8906594050349668e-05,7.152557373046875e-05,7.152557373046875e-05,120.0,7.392565409342448e-06,3.248453140258789e-06,6.830692291259766e-05
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-1.6927719116210938e-05,-6.473064422607422e-05,6.473064422607422e-05,120.0,-6.27438227335612e-06,-2.5779008865356445e-06,-6.170570850372314e-05
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement,False,diagnostic_minus_original,3.1987826787371887e-07,1.1324882507324219e-06,1.1324882507324219e-06,133.33331298828125,1.7096598943074546e-07,1.043081283569336e-07,1.0710209608078003e-06
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement,False,previous_diagnostic_minus_original,2.8491019747889368e-06,1.125037670135498e-05,1.125037670135498e-05,120.0,1.1272231737772625e-06,4.5634806156158447e-07,1.0710209608078003e-05
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-2.5292238206020556e-06,-1.0147690773010254e-05,1.0147690773010254e-05,126.66665649414062,-9.56257184346517e-07,-3.520399332046509e-07,-9.639188647270203e-06
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,,shared_minus_overlapping_pair_trace,7.073084589137579e-07,2.6226043701171875e-06,2.6226043701171875e-06,106.66665649414062,2.551078796386719e-07,1.043081283569336e-07,2.4884939193725586e-06
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,,shared_minus_overlapping_pair_trace,8.54333208621938e-08,3.129243850708008e-07,3.129243850708008e-07,133.33331298828125,3.069639205932617e-08,1.30385160446167e-08,2.9243528842926025e-07
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,,shared_minus_overlapping_pair_trace,8.296966370835435e-06,3.159046173095703e-05,3.159046173095703e-05,120.0,3.0612945556640625e-06,1.2367963790893555e-06,3.0100345611572266e-05
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,,shared_minus_overlapping_pair_trace,1.0311603091395227e-06,3.7103891372680664e-06,3.7103891372680664e-06,120.0,3.711382548014323e-07,1.7508864402770996e-07,3.553926944732666e-06
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,,shared_minus_overlapping_pair_trace,4.844665454584174e-05,0.00018525123596191406,0.00018525123596191406,120.0,1.790761947631836e-05,7.4356794357299805e-06,0.00017629563808441162
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,,shared_minus_overlapping_pair_trace,6.024042704666499e-06,2.168118953704834e-05,2.168118953704834e-05,120.0,2.1702051162719725e-06,1.0076910257339478e-06,2.0796433091163635e-05
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,,shared_minus_overlapping_pair_trace,0.00018823941354639828,0.0007197856903076172,0.0007197856903076172,120.0,6.958087285359701e-05,2.8967857360839844e-05,0.0006850212812423706
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,,shared_minus_overlapping_pair_trace,2.3412703740177676e-05,8.42362642288208e-05,8.42362642288208e-05,120.0,8.43187173207601e-06,3.9208680391311646e-06,8.080899715423584e-05
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,,shared_minus_overlapping_pair_trace,0.000549530959688127,0.002101898193359375,0.002101898193359375,120.0,0.00020316282908121747,8.448958396911621e-05,0.0020002275705337524
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,,shared_minus_overlapping_pair_trace,6.832877988927066e-05,0.0002458840608596802,0.0002458840608596802,120.0,2.4607479572296144e-05,1.142546534538269e-05,0.000235825777053833
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-05,,shared_minus_overlapping_pair_trace,0.001291513442993164,0.004940629005432129,0.004940629005432129,120.0,0.00047748247782389324,0.00019855797290802002,0.004701331257820129
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,,shared_minus_overlapping_pair_trace,0.00016048153338488191,0.0005772262811660767,0.0005772262811660767,120.0,5.7776371637980146e-05,2.683885395526886e-05,0.0005536247044801712
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,,shared_minus_overlapping_pair_trace,0.005598902702331543,0.010973334312438965,0.010973334312438965,100.0,0.0011534714698791504,0.003608986735343933,0.008178651332855225
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,,shared_minus_overlapping_pair_trace,0.0006770720356144011,0.001211315393447876,0.001211315393447876,100.0,0.00013922234376271566,0.00046297162771224976,0.0009643509984016418
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,,shared_minus_overlapping_pair_trace,0.001291894936002791,0.004944562911987305,0.004944562911987305,120.0,0.0004777940114339193,0.00019858777523040771,0.004704996943473816
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,,shared_minus_overlapping_pair_trace,0.00016443530330434442,0.0006012618541717529,0.0006012618541717529,120.0,5.960444609324138e-05,2.6902183890342712e-05,0.0005754642188549042
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,,shared_minus_overlapping_pair_trace,0.0005491971969604492,0.0021028518676757812,0.0021028518676757812,120.0,0.0002031707763671875,8.442997932434082e-05,0.002000853419303894
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,,shared_minus_overlapping_pair_trace,7.162988185882568e-05,0.00026626884937286377,0.00026626884937286377,120.0,2.6143888632456462e-05,1.146271824836731e-05,0.00025430135428905487
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,,shared_minus_overlapping_pair_trace,0.0001800854952307418,0.0006898641586303711,0.0006898641586303711,120.0,6.665229797363281e-05,2.765655517578125e-05,0.0006564557552337646
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,,shared_minus_overlapping_pair_trace,2.40554418269312e-05,9.083747863769531e-05,9.083747863769531e-05,120.0,8.83917013804118e-06,3.768131136894226e-06,8.659251034259796e-05
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+00,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+01,,shared_minus_overlapping_pair_trace,-0.0001800854952307418,-0.0006898641586303711,0.0006898641586303711,120.0,-6.665309270222983e-05,-2.765655517578125e-05,-0.0006564706563949585
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,,shared_minus_overlapping_pair_trace,-2.5201838070643134e-05,-9.791553020477295e-05,9.791553020477295e-05,120.0,-9.370744228363037e-06,-3.7867575883865356e-06,-9.300932288169861e-05
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+02,,shared_minus_overlapping_pair_trace,-0.0005491971969604492,-0.0021028518676757812,0.0021028518676757812,120.0,-0.0002031707763671875,-8.442997932434082e-05,-0.002000853419303894
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,,shared_minus_overlapping_pair_trace,-7.863243081374094e-05,-0.00030957162380218506,0.00030957162380218506,120.0,-2.939532200495402e-05,-1.1565163731575012e-05,-0.000293513759970665
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+03,,shared_minus_overlapping_pair_trace,-0.0012919028522446752,-0.004944562911987305,0.004944562911987305,120.0,-0.00047779480616251627,-0.00019858777523040771,-0.004704996943473816
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,,shared_minus_overlapping_pair_trace,-0.00018925269250757992,-0.0007546693086624146,0.0007546693086624146,120.0,-7.112930218378703e-05,-2.7276575565338135e-05,-0.0007143877446651459
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+04,,shared_minus_overlapping_pair_trace,-0.005598910618573427,-0.010973334312438965,0.010973334312438965,100.0,-0.0011534730593363446,-0.003608986735343933,-0.008178651332855225
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+04,,shared_minus_overlapping_pair_trace,-0.0008960525155998766,-0.0018889904022216797,0.0018889904022216797,100.0,-0.000184570054213206,-0.0005464367568492889,-0.0013364646583795547
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+05,,shared_minus_overlapping_pair_trace,-0.001291513442993164,-0.004940629005432129,0.004940629005432129,120.0,-0.0004774840672810873,-0.00019855797290802002,-0.004701346158981323
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+05,,shared_minus_overlapping_pair_trace,-0.0001933793246280402,-0.0007801353931427002,0.0007801353931427002,120.0,-7.303357124328613e-05,-2.732500433921814e-05,-0.0007374342530965805
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+06,,shared_minus_overlapping_pair_trace,-0.000549530959688127,-0.002101898193359375,0.002101898193359375,120.0,-0.00020316203435262044,-8.448958396911621e-05,-0.0020002126693725586
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,,shared_minus_overlapping_pair_trace,-8.223553595598787e-05,-0.0003315657377243042,0.0003315657377243042,120.0,-3.104835748672485e-05,-1.1626631021499634e-05,-0.0003134366124868393
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+07,,shared_minus_overlapping_pair_trace,-0.00018823941354639828,-0.0007197856903076172,0.0007197856903076172,120.0,-6.958087285359701e-05,-2.8967857360839844e-05,-0.0006850212812423706
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,,shared_minus_overlapping_pair_trace,-2.8162201488157734e-05,-0.00011348724365234375,0.00011348724365234375,120.0,-1.0629296302795411e-05,-3.98978590965271e-06,-0.00010729022324085236
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+08,,shared_minus_overlapping_pair_trace,-4.844665454584174e-05,-0.00018525123596191406,0.00018525123596191406,120.0,-1.790761947631836e-05,-7.4356794357299805e-06,-0.00017629563808441162
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,,shared_minus_overlapping_pair_trace,-7.248918336699717e-06,-2.9221177101135254e-05,2.9221177101135254e-05,120.0,-2.736051877339681e-06,-1.0244548320770264e-06,-2.76174396276474e-05
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+09,,shared_minus_overlapping_pair_trace,-8.289019206131343e-06,-3.159046173095703e-05,3.159046173095703e-05,120.0,-3.0604998270670576e-06,-1.2367963790893555e-06,-3.0100345611572266e-05
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,,shared_minus_overlapping_pair_trace,-1.2387831702653784e-06,-4.976987838745117e-06,4.976987838745117e-06,113.33331298828125,-4.681944847106934e-07,-1.73225998878479e-07,-4.716217517852783e-06
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+10,,shared_minus_overlapping_pair_trace,-6.993611805228284e-07,-2.6226043701171875e-06,2.6226043701171875e-06,106.66665649414062,-2.5431315104166666e-07,-8.940696716308594e-08,-2.4884939193725586e-06
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,,shared_minus_overlapping_pair_trace,-1.023213087592012e-07,-4.3213367462158203e-07,4.3213367462158203e-07,106.66665649414062,-3.8246313730875654e-08,-1.30385160446167e-08,-3.8370490074157715e-07
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,SBC,bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.01826448366045952,0.06999897956848145,0.06999897956848145,120.0,0.006761231422424316,0.002804100513458252,0.06660550832748413
68#4,PC_ON,AC_off,probability,SBC,bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.002497440669685602,0.009573623538017273,0.009573623538017273,120.0,0.000923495093981425,0.0003825239837169647,0.009109139442443848
68#4,PC_ON,AC_off,logit,SBC,control_bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,SBC,control_bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Hermann,intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.006368136499077082,0.024357199668884277,0.024357199668884277,120.0,0.0023539209365844725,0.0009788423776626587,0.023177504539489746
68#4,PC_ON,AC_off,probability,Hermann,intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.0009658803464844823,0.003932967782020569,0.003932967782020569,120.0,0.0003667158881823222,0.00013511814177036285,0.00371464341878891
68#4,PC_ON,AC_off,logit,Hermann,control_intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Hermann,control_intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,White,on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,-0.009291061200201511,-0.0356135368347168,0.0356135368347168,120.0,-0.003439776102701823,-0.0014260709285736084,-0.03388702869415283
68#4,PC_ON,AC_off,probability,White,on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,-0.0012704123510047793,-0.004870608448982239,0.004870608448982239,120.0,-0.00046981324752171837,-0.00019452720880508423,-0.00463431142270565
68#4,PC_ON,AC_off,logit,White,control_on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,White,control_on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,-0.009348678402602673,-0.035834312438964844,0.035834312438964844,120.0,-0.0034610954920450848,-0.0014349520206451416,-0.03409704566001892
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,-0.0012782961130142212,-0.004900828003883362,0.004900828003883362,120.0,-0.0004727266232172648,-0.00019574910402297974,-0.004663038998842239
68#4,PC_ON,AC_off,logit,White,remote_contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,White,remote_contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,0.006351208779960871,0.024292469024658203,0.024292469024658203,120.0,0.0023476465543111166,0.000976264476776123,0.023115798830986023
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,0.0009633511072024703,0.0039228349924087524,0.0039228349924087524,120.0,0.0003657596309979757,0.0001347661018371582,0.0037050042301416397
68#4,PC_ON,AC_off,logit,Hermann,contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#4,PC_ON,AC_off,probability,Hermann,contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
68#7,PC_ON,normal,logit,White,remote_contour_rearrangement,False,diagnostic_minus_original,7.05719003235572e-06,1.8358230590820312e-05,1.8358230590820312e-05,113.33331298828125,1.7944971720377606e-06,1.9371509552001953e-06,1.6480684280395508e-05
68#7,PC_ON,normal,logit,White,remote_contour_rearrangement,False,previous_diagnostic_minus_original,7.502238076995127e-06,1.9550323486328125e-05,1.9550323486328125e-05,113.33331298828125,1.7754236857096355e-06,1.1920928955078125e-06,1.8149614334106445e-05
68#7,PC_ON,normal,logit,White,remote_contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-4.450480162176973e-07,-2.6226043701171875e-06,2.6226043701171875e-06,133.33331298828125,1.9073486328125e-08,7.450580596923828e-07,-1.6689300537109375e-06
